Start date,End date,grid load [MWh] Calculated resolutions,Grid load incl. hydro pumped storage [MWh] Calculated resolutions,Hydro pumped storage [MWh] Calculated resolutions_consumption,Residual load [MWh] Calculated resolutions,Biomass [MWh] Calculated resolutions,Hydropower [MWh] Calculated resolutions,Wind offshore [MWh] Calculated resolutions,Wind onshore [MWh] Calculated resolutions,Photovoltaics [MWh] Calculated resolutions,Other renewable [MWh] Calculated resolutions,Nuclear [MWh] Calculated resolutions,Lignite [MWh] Calculated resolutions,Hard coal [MWh] Calculated resolutions,Fossil gas [MWh] Calculated resolutions,Hydro pumped storage [MWh] Calculated resolutions_generation,Other conventional [MWh] Calculated resolutions,Germany/Luxembourg [€/MWh] Calculated resolutions,∅ DE/LU neighbours [€/MWh] Calculated resolutions,Belgium [€/MWh] Calculated resolutions,Denmark 1 [€/MWh] Calculated resolutions,Denmark 2 [€/MWh] Calculated resolutions,France [€/MWh] Calculated resolutions,Netherlands [€/MWh] Calculated resolutions,Norway 2 [€/MWh] Calculated resolutions,Austria [€/MWh] Calculated resolutions,Poland [€/MWh] Calculated resolutions,Sweden 4 [€/MWh] Calculated resolutions,Switzerland [€/MWh] Calculated resolutions,Czech Republic [€/MWh] Calculated resolutions,DE/AT/LU [€/MWh] Calculated resolutions,Northern Italy [€/MWh] Calculated resolutions,Slovenia [€/MWh] Calculated resolutions,Hungary [€/MWh] Calculated resolutions,renewable_mwh,conventional_mwh,year,price_eur_mwh,price_diff,is_spike,total_renewables
2019-09-25,2019-09-26,1406429.5,1433712.5,27283.0,1165214.75,94075.0,43408.0,25442.75,137565.0,78207.0,4213.5,,342684.0,163831.75,212482.0,26204.0,38486.5,46.74,,32.14,46.74,46.85,39.88,41.5,32.02,48.29,,41.48,45.41,50.76,,60.43,71.01,67.12,382911.25,783688.25,2019,46.74,-0.6999999999999957,False,382911.25
2019-09-26,2019-09-27,1428329.25,1451579.75,23250.5,1096077.5,94706.0,43204.5,69365.0,195454.0,67432.75,4244.0,,343619.75,111276.25,214260.25,21743.5,38490.75,41.57,,33.51,38.99,41.64,39.31,37.9,32.0,42.89,,36.76,42.95,57.27,,56.27,57.7,60.5,474406.25,729390.5,2019,41.57,-5.170000000000002,False,474406.25
2019-09-27,2019-09-28,1412532.75,1435765.25,23232.5,960242.75,96202.25,38286.75,81066.5,299966.0,71257.5,4350.0,,291128.25,76264.75,189267.75,25633.5,38685.25,38.44,,34.69,38.44,38.74,37.24,36.65,32.58,40.56,,38.16,40.76,45.0,,61.96,61.98,60.25,591129.0,620979.5,2019,38.44,-3.1300000000000026,False,591129.0
2019-09-28,2019-09-29,1215256.25,1254795.5,39539.25,451910.5,96278.5,34382.75,112681.75,547454.0,103210.0,4320.75,,123862.0,27829.5,72011.5,25470.0,34344.25,24.1,,24.95,29.11,31.04,28.37,29.49,30.68,29.19,,31.23,34.75,32.74,,52.6,52.56,56.97,898327.75,283517.25,2019,24.1,-14.339999999999996,False,898327.75
2019-09-29,2019-09-30,1144073.25,1190963.25,46890.0,361430.75,96400.75,32693.5,91766.0,596399.75,94476.75,3857.5,,102032.75,26070.25,54578.75,22360.0,34011.25,11.06,,16.4,25.11,25.11,17.79,28.97,30.99,19.93,,30.99,25.53,25.76,,45.01,45.01,45.08,915594.25,239053.0,2019,11.06,-13.040000000000001,False,915594.25
2019-09-30,2019-10-01,1445605.0,1482523.75,36918.75,559954.75,95665.25,32206.5,107115.75,684310.5,94224.0,4203.0,,148628.0,47007.5,116744.25,24206.0,35724.75,22.1,,31.79,28.57,33.26,36.67,36.81,32.59,41.64,,33.26,39.64,34.48,,55.64,56.73,53.68,1017725.0,372310.5,2019,22.1,11.040000000000001,False,1017725.0
2019-10-01,2019-10-02,1449526.5,1475502.25,25975.75,952589.75,97814.25,34340.75,41481.0,376807.0,78648.75,4470.25,,212182.0,89254.75,207606.25,29865.0,37833.5,42.55,,38.52,42.47,43.02,39.97,42.11,33.91,42.6,,42.81,41.92,40.47,,60.86,60.86,70.32,633562.0,576741.5,2019,42.55,20.449999999999996,False,633562.0
2019-10-02,2019-10-03,1432344.75,1466784.25,34439.5,909429.0,97549.25,34905.75,113142.5,327547.5,82225.75,4517.5,,221793.0,92348.5,208455.75,25140.0,37573.5,40.86,,36.14,39.32,40.64,38.69,38.92,35.04,41.74,,40.64,44.8,47.2,,64.21,57.58,58.79,659888.25,585310.75,2019,40.86,-1.6899999999999977,False,659888.25
2019-10-03,2019-10-04,1146045.0,1173903.25,27858.25,790053.25,101616.0,39597.5,25415.0,245378.75,85198.0,5026.25,,234145.5,87580.5,191938.5,25183.0,39155.0,40.07,,40.64,40.07,42.56,40.8,40.77,35.73,40.39,,42.56,41.51,40.37,,56.71,58.64,57.97,502231.5,578002.5,2019,40.07,-0.7899999999999991,False,502231.5
2019-10-04,2019-10-05,1266766.0,1292302.5,25536.5,940797.0,102287.5,38492.75,59070.25,220208.75,46690.0,4612.0,,259140.75,110018.0,196902.5,21655.0,38469.0,43.68,,40.34,43.34,46.95,40.0,42.07,36.82,44.04,,46.95,44.06,44.27,,63.57,63.57,61.48,471361.25,626185.25,2019,43.68,3.6099999999999994,False,471361.25
2019-10-05,2019-10-06,1186621.25,1216071.0,29449.75,798986.0,105744.75,40844.5,71685.75,252411.0,63538.5,4229.5,,251301.0,81060.0,161593.0,16831.5,36935.75,36.89,,37.24,37.05,38.29,37.31,37.18,35.96,37.21,,38.29,37.58,35.95,,51.04,56.07,58.41,538454.0,547721.25,2019,36.89,-6.789999999999999,False,538454.0
2019-10-06,2019-10-07,1122746.75,1159987.75,37241.0,705597.75,105236.0,43274.5,111505.25,239442.25,66201.5,4228.75,,246774.0,58241.75,145325.25,12669.75,36893.25,31.99,,31.6,34.77,36.49,31.81,32.86,35.52,32.05,,36.49,33.7,33.92,,42.8,43.21,53.8,569888.25,499904.0,2019,31.99,-4.900000000000002,False,569888.25
2019-10-07,2019-10-08,1392578.0,1412630.75,20052.75,1104132.0,101756.5,46020.25,72311.5,114974.0,101160.5,4063.5,,323707.0,197354.0,213175.5,34574.25,36735.0,44.63,,44.3,45.55,57.37,44.73,44.38,40.82,44.95,,57.37,46.48,48.94,,60.84,60.84,58.29,440286.25,805545.75,2019,44.63,12.640000000000004,False,440286.25
2019-10-08,2019-10-09,1468772.5,1496912.75,28140.25,889097.75,100598.5,44822.25,114770.0,426613.5,38291.25,4150.5,,315312.75,94720.75,196913.75,28399.0,39385.5,34.86,,35.8,34.95,50.13,39.22,34.84,37.41,37.59,,50.13,42.7,46.09,,62.03,64.22,62.51,729246.0,674731.75,2019,34.86,-9.770000000000003,False,729246.0
2019-10-09,2019-10-10,1469691.5,1496858.25,27166.75,855976.75,105925.75,44586.0,110960.75,447796.25,54957.75,4196.5,,286584.75,86215.25,184023.0,22405.25,39649.25,35.19,,35.42,35.27,50.76,36.25,35.22,37.89,36.82,,50.76,40.61,39.94,,59.11,59.11,57.94,768423.0,618877.5,2019,35.19,0.3299999999999983,False,768423.0
2019-10-10,2019-10-11,1483248.5,1515956.5,32708.0,744225.25,104802.75,47249.25,123587.25,535462.75,79973.25,4587.5,,240123.75,48949.5,163333.0,24039.25,40141.5,30.46,,30.11,32.65,44.33,35.08,32.65,35.57,31.74,,44.33,37.99,31.12,,56.37,82.71,68.76,895662.75,516587.0,2019,30.46,-4.729999999999997,False,895662.75
2019-10-11,2019-10-12,1493783.75,1531366.75,37583.0,588306.0,108446.5,44588.75,128596.0,693594.0,83287.75,4680.0,,175349.75,56081.5,110512.5,19735.75,40479.0,25.97,,27.03,25.97,33.32,27.9,28.31,33.82,30.02,,33.32,33.72,30.27,,59.91,59.98,59.16,1063193.0,402158.5,2019,25.97,-4.490000000000002,False,1063193.0
2019-10-12,2019-10-13,1249982.5,1290486.75,40504.25,534827.25,110385.75,41782.0,121926.75,478355.75,114872.75,4154.75,,167844.0,32923.0,97042.0,27927.25,38504.5,19.73,,27.34,19.82,27.18,24.99,32.02,33.7,28.84,,34.63,29.81,27.96,,44.87,44.9,49.94,871477.75,364240.75,2019,19.73,-6.239999999999998,False,871477.75
2019-10-13,2019-10-14,1123113.5,1156439.75,33326.25,572192.25,109288.75,40384.0,70894.5,364324.75,115702.0,4054.25,,182347.0,29435.25,87485.5,13616.75,37730.75,22.14,,25.43,29.09,32.42,23.81,25.63,34.36,23.54,,35.15,26.88,26.78,,41.05,42.15,40.92,704648.25,350615.25,2019,22.14,2.41,False,704648.25
2019-10-14,2019-10-15,1413059.25,1436281.5,23222.25,946285.25,110179.75,41329.5,77222.75,257332.0,132219.25,3748.5,,290827.75,132673.0,196294.5,31236.0,37795.5,35.56,,38.37,38.63,40.65,37.53,39.17,34.49,38.29,,43.82,41.39,39.62,,57.58,59.02,63.11,622031.75,688826.75,2019,35.56,13.420000000000002,False,622031.75
2019-10-15,2019-10-16,1452183.75,1476635.5,24451.75,1124323.0,110772.75,44177.25,70611.25,154872.75,102376.75,4079.5,,319943.5,156161.0,232086.75,32226.5,39173.5,43.63,,43.34,43.63,45.76,43.64,43.42,35.21,43.7,,45.76,44.34,41.45,,58.21,58.21,61.98,486890.25,779591.25,2019,43.63,8.07,False,486890.25
2019-10-16,2019-10-17,1469907.5,1502590.0,32682.5,981357.75,111933.25,44004.75,47206.75,361125.25,80217.75,4399.5,,315112.0,104762.0,223960.0,17185.25,38171.25,39.46,,40.36,46.76,46.76,41.2,38.73,35.68,40.17,,46.76,40.96,39.03,,55.86,60.41,65.21,648887.25,699190.5,2019,39.46,-4.170000000000002,False,648887.25
2019-10-17,2019-10-18,1459457.0,1485282.75,25825.75,1057695.5,111672.25,43522.5,52029.5,272252.5,77479.5,4367.5,,323716.0,153382.75,231354.25,30008.0,36403.5,43.77,,43.47,46.32,46.59,44.08,43.43,35.85,44.09,,46.59,44.77,43.55,,58.78,61.22,62.77,561323.75,774864.5,2019,43.77,4.310000000000002,False,561323.75
2019-10-18,2019-10-19,1454836.75,1483033.0,28196.25,858455.0,111364.25,39691.5,101782.25,417273.25,77326.25,4324.25,,290534.5,84343.25,197544.0,24570.75,37237.0,35.35,,32.56,39.47,40.54,39.23,33.24,36.85,37.88,,40.54,39.62,39.04,,59.98,60.32,61.79,751761.75,634229.5,2019,35.35,-8.420000000000002,False,751761.75
2019-10-19,2019-10-20,1246558.0,1269827.0,23269.0,732888.5,111560.5,36203.0,124186.75,343949.75,45533.0,4607.0,,249639.75,44457.0,175875.25,19654.75,36508.25,33.09,,33.09,33.09,35.03,33.09,33.09,35.59,33.35,,35.44,35.15,33.29,,50.13,54.89,57.47,666040.0,526135.0,2019,33.09,-2.259999999999998,False,666040.0
2019-10-20,2019-10-21,1109418.0,1133966.5,24548.5,887234.25,110382.5,38520.0,33420.75,117968.5,70794.5,4360.75,,271212.0,65960.0,188480.25,26949.75,36077.5,34.83,,34.83,34.88,35.47,34.83,34.83,37.0,34.83,,35.84,34.5,33.63,,41.89,40.7,43.27,375447.0,588679.5,2019,34.83,1.7399999999999949,False,375447.0
2019-10-21,2019-10-22,1408883.75,1440243.75,31360.0,1172724.75,109462.0,43171.25,38578.5,139319.0,58261.5,4369.75,,307011.0,220875.0,232560.25,34714.5,35601.5,43.72,,44.46,43.75,44.22,44.65,43.44,38.47,44.03,,46.0,45.07,43.16,,49.51,51.99,59.25,393162.0,830762.25,2019,43.72,8.89,False,393162.0
2019-10-22,2019-10-23,1443680.5,1480323.5,36643.0,1206235.75,110621.25,42497.25,54947.25,111079.0,71418.5,4460.0,,335045.25,243250.75,237575.0,26827.5,36345.75,46.83,,47.44,46.8,46.8,47.45,46.26,38.03,47.01,,46.68,46.86,46.4,,49.54,49.54,52.46,395023.25,879044.25,2019,46.83,3.1099999999999994,False,395023.25
2019-10-23,2019-10-24,1443132.75,1473935.5,30802.75,1213207.25,111818.5,43976.25,28444.0,133514.25,67967.25,4451.25,,325635.25,230449.75,239842.0,26832.5,37358.0,43.51,,43.36,43.51,43.56,44.47,42.77,37.95,43.82,,43.29,43.24,43.78,,50.25,50.55,47.91,390171.5,860117.5,2019,43.51,-3.3200000000000003,False,390171.5
2019-10-24,2019-10-25,1456875.25,1488462.75,31587.5,1130920.5,111867.5,42131.0,60330.25,201439.5,64185.0,4416.0,,325393.5,154737.5,218436.25,27026.0,37564.75,38.61,,38.89,38.61,39.75,39.2,38.41,36.91,38.85,,39.32,38.19,37.92,,46.88,58.64,55.74,484369.25,763158.0,2019,38.61,-4.899999999999999,False,484369.25
2019-10-25,2019-10-26,1454347.5,1485563.0,31215.5,849420.25,112486.5,36185.5,122909.75,400330.0,81687.5,4445.0,,268188.75,60494.5,191229.0,34558.25,35718.5,36.11,,36.7,36.11,36.11,38.34,36.01,36.24,37.13,,33.85,36.61,35.18,,41.97,50.28,58.03,758044.25,590189.0,2019,36.11,-2.5,False,758044.25
2019-10-26,2019-10-27,1279345.0,1316263.5,36918.5,468872.0,110698.5,35425.5,111387.25,598275.5,100810.25,4394.75,,160502.5,31583.75,78461.25,29185.75,34385.0,20.21,,25.62,26.88,28.79,26.16,29.31,36.43,34.74,,29.04,28.44,26.87,,39.07,42.95,49.97,960991.75,334118.25,2019,20.21,-15.899999999999999,False,960991.75
2019-10-27,2019-10-28,1225305.75,1258731.25,33425.5,540580.75,116251.5,36027.5,117003.25,505984.75,61737.0,4647.75,,200163.0,40266.75,96805.0,32540.0,29478.25,20.76,,31.32,26.34,30.0,30.83,30.05,37.47,32.66,,35.89,28.45,26.63,,39.05,39.92,36.52,841651.75,399253.0,2019,20.76,0.5500000000000007,False,841651.75
2019-10-28,2019-10-29,1451120.5,1479860.5,28740.0,1093198.25,112126.25,36599.75,74096.0,214336.75,69489.5,4925.75,,332133.0,212477.25,218700.75,21402.5,38930.75,42.44,,46.05,42.44,44.19,46.92,42.28,39.78,44.49,,44.42,46.1,40.34,,48.2,64.6,64.07,511574.0,823644.25,2019,42.44,21.679999999999996,False,511574.0
2019-10-29,2019-10-30,1473848.5,1500987.5,27139.0,1281272.75,112620.25,40065.25,18882.25,114429.5,59264.0,4914.0,,341041.25,292028.0,245374.25,28452.5,40579.75,48.11,,47.75,48.11,48.24,48.57,47.77,39.76,48.34,,48.08,50.25,47.46,,49.61,53.94,60.81,350175.25,947475.75,2019,48.11,5.670000000000002,False,350175.25
2019-10-30,2019-10-31,1466933.75,1495747.0,28813.25,1262389.75,112421.0,40170.25,4656.5,120048.25,79839.25,4841.5,,339000.75,271392.25,232353.0,25478.0,42878.0,48.02,,45.42,48.16,48.3,49.66,45.97,40.03,48.72,,48.01,48.96,48.43,,49.92,54.35,53.49,361976.75,911102.0,2019,48.02,-0.0899999999999963,False,361976.75
2019-10-31,2019-11-01,1378336.0,1405655.5,27319.5,1093659.75,113770.25,41723.75,31546.0,151589.5,101540.75,5390.25,,323537.5,205180.25,228560.5,22218.0,43557.0,42.63,,43.04,42.63,42.76,46.48,41.43,39.3,44.92,,42.44,44.88,41.71,,47.01,46.98,54.4,445560.5,823053.25,2019,42.63,-5.390000000000001,False,445560.5
2019-11-01,2019-11-02,1268092.0,1282463.0,14371.0,806072.0,114326.0,40230.25,85023.5,339235.75,37760.75,5389.75,,226308.25,53475.0,163438.0,12329.75,43273.5,32.27,,31.88,33.02,36.35,31.7,32.56,37.82,32.34,,37.43,31.65,31.92,,40.83,40.93,51.73,621966.0,498824.5,2019,32.27,-10.36,False,621966.0
2019-11-02,2019-11-03,1224070.5,1262266.5,38196.0,585362.75,112783.5,38314.0,110995.5,486971.25,40741.0,4811.25,,170342.5,37305.25,90375.5,15985.0,41619.0,27.48,,28.74,31.01,35.06,28.38,31.01,37.68,28.04,,35.06,30.04,30.44,,41.39,38.37,40.35,794616.5,355627.25,2019,27.48,-4.790000000000003,False,794616.5
2019-11-03,2019-11-04,1128963.25,1167773.0,38809.75,788656.25,109329.75,37689.5,63268.25,242070.0,34968.75,4515.25,,216502.5,54552.0,111118.75,20484.75,40865.75,26.69,,26.44,34.68,36.28,25.67,31.73,38.41,26.68,,36.23,28.09,28.53,,28.43,26.68,29.63,491841.5,443523.75,2019,26.69,-0.7899999999999991,False,491841.5
2019-11-04,2019-11-05,1428774.75,1459436.25,30661.5,1116984.5,105542.0,38857.5,36629.75,228941.5,46219.0,4800.25,,289412.5,160022.0,192663.5,21178.0,36927.25,38.7,,37.7,37.86,41.61,37.49,38.26,40.82,38.8,,42.03,38.47,38.55,,37.74,39.01,39.45,460990.0,700203.25,2019,38.7,12.010000000000002,False,460990.0
2019-11-05,2019-11-06,1481827.75,1509317.25,27489.5,1229682.75,105858.5,44209.25,55540.5,161540.5,35064.0,4985.25,,324237.5,224533.25,226175.5,29561.75,44119.75,42.7,,42.7,42.72,42.81,42.7,42.7,42.86,42.7,,45.6,42.81,43.08,,42.86,42.7,43.23,407198.0,848627.75,2019,42.7,4.0,False,407198.0
2019-11-06,2019-11-07,1491698.75,1519348.75,27650.0,1350360.5,106171.5,49995.0,14764.0,95369.0,31205.25,5173.25,,350301.5,265175.0,223282.75,35573.75,41774.75,51.79,,51.79,53.09,53.13,51.79,51.79,52.76,51.79,,53.01,49.63,48.95,,51.33,51.79,49.16,302678.0,916107.75,2019,51.79,9.089999999999996,False,302678.0
2019-11-07,2019-11-08,1509018.0,1540156.75,31138.75,1173405.75,106883.0,44060.0,59184.75,221787.75,54639.75,5119.5,,370314.0,218370.0,203458.5,16499.75,41493.5,42.72,,43.14,45.12,46.48,43.51,42.64,45.43,42.94,,46.48,44.77,43.1,,44.15,43.6,45.07,491674.75,850135.75,2019,42.72,-9.07,False,491674.75
2019-11-08,2019-11-09,1473112.75,1497501.0,24388.25,1285462.75,106914.0,45122.5,47945.75,106549.5,33154.75,5231.25,,371964.0,260051.75,208846.0,36826.0,40806.0,47.12,,48.19,47.12,48.85,48.38,46.9,46.64,47.23,,48.8,47.37,46.57,,51.72,47.25,46.75,344917.75,918493.75,2019,47.12,4.399999999999999,False,344917.75
2019-11-09,2019-11-10,1270911.75,1294246.0,23334.25,1081238.5,107525.75,41380.0,33509.5,125894.75,30269.0,4680.0,,369029.5,210116.25,155151.75,11805.5,39841.25,41.69,,41.69,41.93,42.3,41.69,41.69,41.75,41.69,,41.81,42.43,39.9,,42.13,41.43,40.27,343259.0,785944.25,2019,41.69,-5.43,False,343259.0
2019-11-10,2019-11-11,1187107.75,1212569.75,25462.0,990956.5,113479.5,37582.0,47319.25,85454.5,63377.5,4626.0,,369649.0,183928.25,145596.5,13494.0,40751.0,40.97,,40.94,41.62,42.3,41.03,40.93,42.23,40.98,,41.95,41.9,40.28,,41.03,40.98,40.28,351838.75,753418.75,2019,40.97,-0.7199999999999989,False,351838.75
2019-11-11,2019-11-12,1525379.0,1549936.75,24557.75,1073190.75,113507.5,36930.75,106828.25,306856.0,38504.0,4608.5,,363214.75,196604.5,163987.5,23364.25,40833.0,41.11,,42.16,41.06,43.81,44.56,41.53,43.47,43.68,,43.68,44.99,42.25,,46.69,44.78,43.57,607235.0,788004.0,2019,41.11,0.14000000000000057,False,607235.0
2019-11-12,2019-11-13,1566387.5,1599506.0,33118.5,1002731.25,110408.0,37764.5,128542.25,399324.0,35790.0,4539.0,,323863.75,198250.25,186871.5,16761.75,38883.75,42.2,,44.15,40.61,42.24,48.45,41.62,42.29,46.98,,42.24,47.63,46.79,,50.83,46.97,46.79,716367.75,764631.0,2019,42.2,1.0900000000000034,False,716367.75
2019-11-13,2019-11-14,1529887.75,1557577.25,27689.5,1140363.25,110545.25,41854.25,92525.25,267462.75,29536.5,4574.25,,323750.25,281604.5,217972.25,23352.25,38879.75,47.08,,56.34,47.08,47.6,56.49,47.42,46.08,49.37,,47.6,52.98,49.9,,56.2,49.36,49.9,546498.25,885559.0,2019,47.08,4.8799999999999955,False,546498.25
2019-11-14,2019-11-15,1519779.75,1546512.5,26732.75,1114674.75,110806.25,39942.25,52601.25,282720.5,69783.25,4496.25,,343657.0,280377.25,223640.25,23825.75,38864.5,45.32,,50.83,45.54,45.54,53.08,45.46,45.98,47.62,,46.57,51.54,48.6,,54.74,47.62,49.11,560349.75,910364.75,2019,45.32,-1.759999999999998,False,560349.75
2019-11-15,2019-11-16,1536482.25,1562391.0,25908.75,1020797.75,111337.5,39148.75,118989.0,372569.0,24126.5,4618.25,,338289.75,210191.75,166057.75,29708.75,38050.5,37.9,,53.19,37.47,40.88,57.41,40.08,41.18,43.9,,40.88,51.94,42.24,,57.19,43.9,42.31,670789.0,782298.5,2019,37.9,-7.420000000000002,False,670789.0
2019-11-16,2019-11-17,1316943.5,1343406.25,26462.75,967748.0,112220.0,39115.5,73357.5,244322.25,31515.75,4673.0,,350465.0,181105.5,152478.5,8238.75,38745.25,38.1,,43.41,38.66,39.33,46.34,38.98,40.44,40.03,,39.27,48.04,38.22,,47.01,39.86,38.75,505204.0,731033.0,2019,38.1,0.20000000000000284,False,505204.0
2019-11-17,2019-11-18,1230224.0,1260391.0,30167.0,907102.0,114385.75,38957.75,60015.0,242798.5,20308.5,4641.25,,361434.0,170091.5,130864.5,13931.5,36745.75,36.82,,45.64,37.16,37.33,43.24,37.45,40.8,37.82,,38.35,44.74,35.54,,42.22,37.8,37.19,481106.75,713067.25,2019,36.82,-1.2800000000000011,False,481106.75
2019-11-18,2019-11-19,1532179.25,1564363.5,32184.25,1109050.0,114426.75,46250.75,120873.0,273309.25,28947.0,4443.25,,361628.75,248575.0,193646.75,31173.25,36721.0,41.36,,44.8,41.0,42.47,56.25,40.96,41.96,44.71,,42.31,53.39,43.45,,56.37,50.87,48.79,588250.0,871744.75,2019,41.36,4.539999999999999,False,588250.0
2019-11-19,2019-11-20,1584000.0,1615467.75,31467.75,1136266.5,113097.0,42869.25,100899.75,310057.5,36776.25,4334.0,,343004.75,269537.25,214321.5,25991.75,40737.75,46.49,,52.86,47.42,42.98,64.2,47.64,40.78,50.45,,41.33,58.14,42.93,,61.54,50.45,47.54,608033.75,893593.0,2019,46.49,5.130000000000003,False,608033.75
2019-11-20,2019-11-21,1525568.5,1551886.0,26317.5,1468113.5,114887.5,48622.25,8622.5,28090.25,20742.25,4883.75,,382477.25,345498.75,250391.25,41080.5,34598.0,53.25,52.85,50.91,52.83,52.83,59.37,50.52,44.09,53.36,53.43,47.71,60.15,56.1,,58.86,53.36,56.1,225848.5,1054045.75,2019,53.25,6.759999999999998,False,225848.5
2019-11-21,2019-11-22,1541151.75,1569294.0,28142.25,1392819.0,115134.5,43687.0,48870.75,81196.5,18265.5,5267.75,,375587.5,324390.75,249049.5,32050.75,33206.25,50.09,49.23,48.28,49.25,49.21,56.24,47.49,41.52,50.21,51.27,44.18,54.26,49.62,,56.27,50.21,49.61,312422.0,1014284.75,2019,50.09,-3.1599999999999966,False,312422.0
2019-11-22,2019-11-23,1531973.5,1556096.25,24122.75,1231762.5,115144.0,38658.0,66176.25,204909.25,29125.5,5398.0,,373665.5,265772.5,211212.25,19166.25,36441.5,43.58,44.27,43.85,42.58,42.55,47.53,42.4,40.38,44.13,49.7,41.4,48.89,43.59,,51.42,44.13,43.59,459411.0,906258.0,2019,43.58,-6.510000000000005,False,459411.0
2019-11-23,2019-11-24,1336730.5,1372755.0,36024.5,671951.5,115285.5,33768.5,140783.25,477237.75,46758.0,5216.0,,283667.0,58891.25,100017.5,7011.25,36760.0,30.58,38.64,41.55,32.17,37.15,40.67,42.29,38.23,33.54,44.47,37.15,46.42,31.36,,44.74,33.07,32.35,819049.0,486347.0,2019,30.58,-13.0,False,819049.0
2019-11-24,2019-11-25,1213350.0,1233380.75,20030.75,867611.75,114611.25,34509.5,108206.75,200115.0,37416.5,5324.0,,313614.0,114953.5,119745.25,17548.25,35415.0,33.47,38.1,45.19,31.3,31.81,41.23,42.58,39.31,35.37,41.16,37.87,38.85,34.41,,42.19,35.37,34.97,500183.0,601276.0,2019,33.47,2.8900000000000006,False,500183.0
2019-11-25,2019-11-26,1496715.75,1519419.0,22703.25,1421974.0,114518.5,41641.75,17099.0,43809.75,13833.0,5414.5,,384542.75,290435.0,228744.0,39232.5,39323.5,51.12,49.42,51.34,51.12,51.29,51.24,50.99,42.55,51.15,53.59,42.4,48.9,49.04,,50.85,50.74,49.01,236316.5,982277.75,2019,51.12,17.65,False,236316.5
2019-11-26,2019-11-27,1545751.25,1570449.75,24698.5,1295707.75,114397.5,40180.0,56177.25,171927.75,21938.5,4617.0,,396304.0,296326.0,212272.25,26140.75,39260.75,47.36,47.74,47.36,47.36,47.36,47.37,47.36,44.58,47.37,55.03,44.8,48.85,47.64,,50.66,49.17,49.66,409238.0,970303.75,2019,47.36,-3.759999999999998,False,409238.0
2019-11-27,2019-11-28,1587324.0,1612546.25,25222.25,1042561.25,114014.5,36455.5,82835.0,445866.25,16061.5,4708.5,,378989.25,189777.0,133564.0,22087.0,38658.0,39.5,43.71,41.81,41.48,41.48,42.31,42.08,42.12,42.71,59.22,41.52,45.12,40.97,,45.66,43.97,44.98,699941.25,763075.25,2019,39.5,-7.859999999999999,False,699941.25
2019-11-28,2019-11-29,1597619.5,1636039.5,38420.0,717873.5,113327.75,34075.25,104686.5,750655.75,24403.75,4532.0,,297365.5,109763.25,103361.0,18387.75,34837.75,30.49,42.28,42.16,39.61,39.61,40.21,45.26,40.86,41.67,51.88,40.4,42.91,40.56,,51.51,45.83,42.6,1031681.0,563715.25,2019,30.49,-9.010000000000002,False,1031681.0
2019-11-29,2019-11-30,1544655.0,1574538.75,29883.75,879289.25,115013.75,35955.75,134329.75,501103.75,29932.25,4976.5,,318931.0,160374.5,135267.0,19370.0,37471.5,40.08,44.07,50.32,38.48,38.36,47.41,46.64,41.61,42.85,47.56,40.88,48.37,42.29,,48.84,42.85,42.29,821311.75,671414.0,2019,40.08,9.59,False,821311.75
2019-11-30,2019-12-01,1290334.75,1315502.75,25168.0,1039907.5,115774.5,38117.5,48010.5,156148.75,46268.0,5478.0,,369195.25,182030.75,154776.25,17114.5,38771.0,42.01,43.17,42.75,42.0,41.87,42.32,42.35,41.75,42.14,51.79,40.34,44.85,42.71,,46.28,42.14,42.93,409797.25,761887.75,2019,42.01,1.9299999999999997,False,409797.25
2019-12-01,2019-12-02,1230070.0,1257015.0,26945.0,1074807.75,115506.0,36742.5,28381.75,105781.0,21099.5,5447.0,,364501.0,194346.5,166481.25,19114.5,37531.5,42.45,42.56,42.64,42.25,42.26,43.13,42.25,41.27,42.6,44.74,40.18,45.0,41.81,,45.33,42.6,41.93,312957.75,781974.75,2019,42.45,0.44000000000000483,False,312957.75
2019-12-02,2019-12-03,1496010.0,1523423.75,27413.75,1121671.25,114984.25,39713.75,98928.25,244921.5,30489.0,5420.5,,381229.0,240469.0,221895.75,26999.5,37888.25,46.18,48.0,50.57,46.18,46.28,50.98,47.86,43.77,47.23,50.98,45.96,51.85,46.33,,52.03,47.23,47.68,534457.25,908481.5,2019,46.18,3.729999999999997,False,534457.25
2019-12-03,2019-12-04,1571776.5,1601334.25,29557.75,1271409.25,115071.0,40810.25,90319.5,176507.25,33540.5,5418.25,,379714.0,284365.0,239624.25,27422.0,42556.5,51.36,52.19,57.33,49.46,50.55,57.85,51.55,45.06,53.87,53.34,50.4,53.75,51.0,,55.32,53.87,58.2,461666.75,973681.75,2019,51.36,5.18,False,461666.75
2019-12-04,2019-12-05,1580502.0,1605545.25,25043.25,1232164.25,115485.75,40037.25,98142.0,192664.25,57531.5,5466.75,,373606.75,264622.5,227745.25,33235.5,42583.5,47.94,50.38,54.58,46.24,46.16,59.58,50.13,41.2,52.3,53.15,44.99,54.92,50.88,,57.22,53.29,57.07,509327.5,941793.5,2019,47.94,-3.4200000000000017,False,509327.5
